Gene stable ID	UniProtKB/Swiss-Prot ID
ENSG00000182899	P18077
ENSG00000182899	P18077
ENSG00000147604	P18124
ENSG00000265681	P18621
ENSG00000265681	P18621
ENSG00000265681	P18621
ENSG00000265681	P18621
ENSG00000265681	P18621
ENSG00000265681	P18621
ENSG00000180198	P18754
ENSG00000180198	P18754
ENSG00000180198	P18754
ENSG00000180198	P18754
ENSG00000180198	P18754
ENSG00000180198	P18754
ENSG00000105486	P18858
ENSG00000105486	P18858
ENSG00000105486	P18858
ENSG00000105486	P18858
ENSG00000124181	P19174
ENSG00000124181	P19174
ENSG00000124181	P19174
ENSG00000102978	P19387
ENSG00000099817	P19388
ENSG00000099817	P19388
ENSG00000099817	P19388
ENSG00000100031	P19440
ENSG00000100031	P19440
ENSG00000100031	P19440
ENSG00000100031	P19440
ENSG00000100031	P19440
ENSG00000100031	P19440
ENSG00000163161	P19447
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000112561	P19484
ENSG00000116649	P19623
ENSG00000070770	P19784
ENSG00000070961	P20020
ENSG00000070961	P20020
ENSG00000070961	P20020
ENSG00000070961	P20020
ENSG00000125977	P20042
ENSG00000112592	P20226
ENSG00000112592	P20226
ENSG00000112592	P20226
ENSG00000144566	P20339
ENSG00000144566	P20339
ENSG00000175582	P20340
ENSG00000175582	P20340
ENSG00000175582	P20340
ENSG00000175582	P20340
ENSG00000113318	P20585
ENSG00000008018	P20618
ENSG00000178741	P20674
ENSG00000178741	P20674
ENSG00000106348	P20839
ENSG00000106348	P20839
ENSG00000106348	P20839
ENSG00000106348	P20839
ENSG00000106348	P20839
ENSG00000106348	P20839
ENSG00000147416	P21281
ENSG00000155097	P21283
ENSG00000155097	P21283
ENSG00000172482	P21549
ENSG00000167588	P21695
ENSG00000167588	P21695
ENSG00000117118	P21912
ENSG00000110048	P22059
ENSG00000280548	P22087
ENSG00000105202	P22087
ENSG00000159131	P22102
ENSG00000159131	P22102
ENSG00000159131	P22102
ENSG00000159131	P22102
ENSG00000262473	P22102
ENSG00000262473	P22102
ENSG00000262473	P22102
ENSG00000128050	P22234
ENSG00000128050	P22234
ENSG00000128050	P22234
ENSG00000130985	P22314
ENSG00000130985	P22314
ENSG00000243678	P22392
ENSG00000243678	P22392
ENSG00000243678	P22392
ENSG00000243678	P22392
ENSG00000243678	P22392
ENSG00000158578	P22557
ENSG00000158578	P22557
ENSG00000158578	P22557
ENSG00000161513	P22570
ENSG00000142875	P22694
ENSG00000142875	P22694
ENSG00000142875	P22694
ENSG00000142875	P22694
ENSG00000142875	P22694
ENSG00000142875	P22694
ENSG00000142875	P22694
ENSG00000142875	P22694
ENSG00000066926	P22830
ENSG00000066926	P22830
ENSG00000187735	P23193
ENSG00000187735	P23193
ENSG00000166794	P23284
ENSG00000178445	P23378
ENSG00000140105	P23381
ENSG00000140105	P23381
ENSG00000140105	P23381
ENSG00000140105	P23381
ENSG00000140105	P23381
ENSG00000140105	P23381
ENSG00000149273	P23396
ENSG00000149273	P23396
ENSG00000149273	P23396
ENSG00000149273	P23396
ENSG00000140905	P23434
ENSG00000291958	P23434
ENSG00000108443	P23443
ENSG00000108443	P23443
ENSG00000108443	P23443
ENSG00000108443	P23443
ENSG00000101444	P23526
ENSG00000101444	P23526
ENSG00000172757	P23528
ENSG00000172757	P23528
ENSG00000157184	P23786
ENSG00000168393	P23919
ENSG00000167325	P23921
ENSG00000105438	P24390
ENSG00000105438	P24390
ENSG00000283391	P24534
ENSG00000283391	P24534
ENSG00000283391	P24534
ENSG00000114942	P24534
ENSG00000114942	P24534
ENSG00000114942	P24534
ENSG00000116459	P24539
ENSG00000143727	P24666
ENSG00000143727	P24666
ENSG00000143727	P24666
ENSG00000027075	P24723
ENSG00000027075	P24723
ENSG00000075239	P24752
ENSG00000075239	P24752
ENSG00000112237	P24863
ENSG00000112237	P24863
ENSG00000112237	P24863
ENSG00000112118	P25205
ENSG00000112118	P25205
ENSG00000120837	P25208
ENSG00000120837	P25208
ENSG00000128309	P25325
ENSG00000128309	P25325
ENSG00000128309	P25325
ENSG00000128309	P25325
ENSG00000128309	P25325
ENSG00000112306	P25398
ENSG00000152234	P25705
ENSG00000152234	P25705
ENSG00000152234	P25705
ENSG00000152234	P25705
ENSG00000129084	P25786
ENSG00000129084	P25786
ENSG00000106588	P25787
ENSG00000100567	P25788
ENSG00000100567	P25788
ENSG00000041357	P25789
ENSG00000041357	P25789
ENSG00000041357	P25789
ENSG00000110367	P26196
ENSG00000110367	P26196
ENSG00000110367	P26196
ENSG00000167526	P26373
ENSG00000167526	P26373
ENSG00000167526	P26373
ENSG00000167526	P26373
ENSG00000113407	P26639
ENSG00000113407	P26639
ENSG00000113407	P26639
ENSG00000204394	P26640
ENSG00000231116	P26640
ENSG00000096171	P26640
ENSG00000226589	P26640
ENSG00000224264	P26640
ENSG00000254772	P26641
ENSG00000173486	P26885
ENSG00000173486	P26885
ENSG00000185883	P27449
ENSG00000197635	P27487
ENSG00000223802	P27544
ENSG00000223802	P27544
ENSG00000147403	P27635
ENSG00000147403	P27635
ENSG00000132383	P27694
ENSG00000084774	P27708
ENSG00000143106	P28066
ENSG00000143106	P28066
ENSG00000159377	P28070
ENSG00000142507	P28072
ENSG00000100804	P28074
ENSG00000100804	P28074
ENSG00000100804	P28074
ENSG00000164751	P28328
ENSG00000164751	P28328
ENSG00000164751	P28328
ENSG00000062822	P28340
ENSG00000062822	P28340
ENSG00000062822	P28340
ENSG00000062822	P28340
ENSG00000062822	P28340
ENSG00000100030	P28482
ENSG00000100030	P28482
ENSG00000100030	P28482
ENSG00000134899	P28715
ENSG00000117594	P28845
ENSG00000117594	P28845
ENSG00000197265	P29084
ENSG00000133731	P29218
ENSG00000133731	P29218
ENSG00000133731	P29218
ENSG00000073614	P29375
ENSG00000163931	P29401
ENSG00000163931	P29401
ENSG00000163931	P29401
ENSG00000240583	P29972
ENSG00000240583	P29972
ENSG00000240583	P29972
ENSG00000240583	P29972
ENSG00000159423	P30038
ENSG00000159423	P30038
ENSG00000159423	P30038
ENSG00000159423	P30038
ENSG00000108187	P30039
ENSG00000108187	P30039
ENSG00000108187	P30039
ENSG00000117592	P30041
ENSG00000126432	P30044
ENSG00000126432	P30044
ENSG00000126432	P30044
ENSG00000099624	P30049
ENSG00000099624	P30049
ENSG00000099624	P30049
ENSG00000197958	P30050
ENSG00000197958	P30050
ENSG00000162368	P30085
ENSG00000162368	P30085
ENSG00000089220	P30086
ENSG00000105568	P30153
ENSG00000004897	P30260
ENSG00000004897	P30260
ENSG00000108179	P30405
ENSG00000136448	P30419
ENSG00000136448	P30419
ENSG00000136448	P30419
ENSG00000136448	P30419
ENSG00000136448	P30419
ENSG00000239900	P30566
ENSG00000239900	P30566
ENSG00000143627	P30613
ENSG00000143627	P30613
ENSG00000262785	P30613
ENSG00000262785	P30613
ENSG00000131979	P30793
ENSG00000131979	P30793
ENSG00000131979	P30793
ENSG00000131979	P30793
ENSG00000139514	P30825
ENSG00000137124	P30837
ENSG00000108602	P30838
ENSG00000108602	P30838
ENSG00000108602	P30838
ENSG00000047315	P30876
ENSG00000047315	P30876
ENSG00000073578	P31040
ENSG00000073578	P31040
ENSG00000203879	P31150
ENSG00000005249	P31323
ENSG00000171848	P31350
ENSG00000171848	P31350
ENSG00000171848	P31350
ENSG00000138363	P31939
ENSG00000138363	P31939
ENSG00000168439	P31948
ENSG00000168439	P31948
ENSG00000168439	P31948
ENSG00000167815	P32119
ENSG00000158825	P32320
ENSG00000288114	P32780
ENSG00000288114	P32780
ENSG00000288114	P32780
ENSG00000110768	P32780
ENSG00000110768	P32780
ENSG00000110768	P32780
ENSG00000116761	P32929
ENSG00000116761	P32929
ENSG00000116761	P32929
ENSG00000163682	P32969
ENSG00000163682	P32969
ENSG00000163682	P32969
ENSG00000151726	P33121
ENSG00000151726	P33121
ENSG00000151726	P33121
ENSG00000151726	P33121
ENSG00000151726	P33121
ENSG00000151726	P33121
ENSG00000151726	P33121
ENSG00000151726	P33121
ENSG00000151726	P33121
ENSG00000128951	P33316
ENSG00000128951	P33316
ENSG00000278183	P33527
ENSG00000103222	P33527
ENSG00000103222	P33527
ENSG00000103222	P33527
ENSG00000123975	P33552
ENSG00000104738	P33991
ENSG00000104738	P33991
ENSG00000100297	P33992
ENSG00000166508	P33993
ENSG00000166508	P33993
ENSG00000284320	P34896
ENSG00000284320	P34896
ENSG00000284320	P34896
ENSG00000176974	P34896
ENSG00000176974	P34896
ENSG00000176974	P34896
ENSG00000178802	P34949
ENSG00000178802	P34949
ENSG00000167085	P35232
ENSG00000167085	P35232
ENSG00000167085	P35232
ENSG00000167085	P35232
ENSG00000167085	P35232
ENSG00000167085	P35232
ENSG00000167085	P35232
ENSG00000167085	P35232
ENSG00000163918	P35249
ENSG00000163918	P35249
ENSG00000049541	P35250
ENSG00000049541	P35250
ENSG00000035928	P35251
ENSG00000035928	P35251
ENSG00000160200	P35520
ENSG00000160200	P35520
ENSG00000160200	P35520
ENSG00000160200	P35520
ENSG00000106633	P35557
ENSG00000106633	P35557
ENSG00000162688	P35573
ENSG00000162688	P35573
ENSG00000162688	P35573
ENSG00000162688	P35573
ENSG00000162688	P35573
ENSG00000184432	P35606
ENSG00000184432	P35606
ENSG00000184432	P35606
ENSG00000184432	P35606
ENSG00000057252	P35610
ENSG00000057252	P35610
ENSG00000057252	P35610
ENSG00000123191	P35670
ENSG00000123191	P35670
ENSG00000123191	P35670
ENSG00000161057	P35998
ENSG00000161057	P35998
ENSG00000161057	P35998
ENSG00000161057	P35998
ENSG00000161057	P35998
ENSG00000161057	P35998
ENSG00000165629	P36542
ENSG00000165629	P36542
ENSG00000131100	P36543
ENSG00000131100	P36543
ENSG00000131100	P36543
ENSG00000080819	P36551
ENSG00000174444	P36578
ENSG00000196365	P36776
ENSG00000196365	P36776
ENSG00000196365	P36776
ENSG00000079739	P36871
ENSG00000079739	P36871
ENSG00000079739	P36871
ENSG00000186298	P36873
ENSG00000186298	P36873
ENSG00000105258	P36954
ENSG00000119689	P36957
ENSG00000167468	P36969
ENSG00000167468	P36969
ENSG00000284967	P37268
ENSG00000284967	P37268
ENSG00000284967	P37268
ENSG00000284967	P37268
ENSG00000284967	P37268
ENSG00000284967	P37268
ENSG00000284967	P37268
ENSG00000284967	P37268
ENSG00000079459	P37268
ENSG00000079459	P37268
ENSG00000079459	P37268
ENSG00000079459	P37268
ENSG00000079459	P37268
ENSG00000079459	P37268
ENSG00000079459	P37268
ENSG00000079459	P37268
ENSG00000165195	P37287
ENSG00000165195	P37287
ENSG00000165195	P37287
ENSG00000165195	P37287
ENSG00000158710	P37802
ENSG00000158710	P37802
ENSG00000158710	P37802
ENSG00000177156	P37837
ENSG00000105379	P38117
ENSG00000105379	P38117
ENSG00000107798	P38571
ENSG00000107798	P38571
ENSG00000114573	P38606
ENSG00000114573	P38606
ENSG00000114573	P38606
ENSG00000114573	P38606
ENSG00000114573	P38606
ENSG00000113013	P38646
ENSG00000291508	P38919
ENSG00000291508	P38919
ENSG00000141543	P38919
ENSG00000141543	P38919
ENSG00000132740	P38935
ENSG00000105372	P39019
ENSG00000105372	P39019
ENSG00000105372	P39019
ENSG00000100316	P39023
ENSG00000115204	P39210
ENSG00000115204	P39210
ENSG00000244038	P39656
ENSG00000168496	P39748
ENSG00000112186	P40123
ENSG00000112186	P40123
ENSG00000112186	P40123
ENSG00000146731	P40227
ENSG00000146731	P40227
ENSG00000142541	P40429
ENSG00000120805	P40616
ENSG00000120805	P40616
ENSG00000120805	P40616
ENSG00000076242	P40692
ENSG00000076242	P40692
ENSG00000076242	P40692
ENSG00000076242	P40692
ENSG00000076242	P40692
ENSG00000076242	P40692
ENSG00000076242	P40692
ENSG00000076242	P40692
ENSG00000076242	P40692
ENSG00000162735	P40855
ENSG00000162735	P40855
ENSG00000146701	P40926
ENSG00000146701	P40926
ENSG00000111445	P40937
ENSG00000111445	P40937
ENSG00000133119	P40938
ENSG00000133119	P40938
ENSG00000130741	P41091
ENSG00000143486	P41214
ENSG00000143486	P41214
ENSG00000106245	P41223
ENSG00000106245	P41223
ENSG00000102030	P41227
ENSG00000102030	P41227
ENSG00000184203	P41236
ENSG00000106105	P41250
ENSG00000196305	P41252
ENSG00000196305	P41252
ENSG00000196305	P41252
ENSG00000291356	P41252
ENSG00000291356	P41252
ENSG00000291356	P41252
ENSG00000039123	P42285
ENSG00000198793	P42345
ENSG00000241973	P42356
ENSG00000177954	P42677
ENSG00000188739	P42696
ENSG00000136942	P42766
ENSG00000177000	P42898
ENSG00000177000	P42898
ENSG00000177000	P42898
ENSG00000177000	P42898
ENSG00000095321	P43155
ENSG00000095002	P43246
ENSG00000095002	P43246
ENSG00000115159	P43304
ENSG00000115159	P43304
ENSG00000115159	P43304
ENSG00000115159	P43304
ENSG00000099901	P43487
ENSG00000099901	P43487
ENSG00000281221	P43686
ENSG00000281221	P43686
ENSG00000013275	P43686
ENSG00000013275	P43686
ENSG00000111667	P45974
ENSG00000111667	P45974
ENSG00000085760	P46199
ENSG00000085760	P46199
ENSG00000085760	P46199
ENSG00000278174	P46459
ENSG00000276262	P46459
ENSG00000073969	P46459
ENSG00000073969	P46459
ENSG00000166441	P46776
ENSG00000122406	P46777
ENSG00000122026	P46778
ENSG00000122026	P46778
ENSG00000122026	P46778
ENSG00000122026	P46778
ENSG00000274626	P46781
ENSG00000277359	P46781
ENSG00000274646	P46781
ENSG00000274646	P46781
ENSG00000274646	P46781
ENSG00000274005	P46781
ENSG00000275323	P46781
ENSG00000278081	P46781
ENSG00000274950	P46781
ENSG00000274950	P46781
ENSG00000274950	P46781
ENSG00000277079	P46781
ENSG00000278270	P46781
ENSG00000278270	P46781
ENSG00000278270	P46781
ENSG00000170889	P46781
ENSG00000170889	P46781
ENSG00000170889	P46781
ENSG00000083845	P46782
ENSG00000083845	P46782
ENSG00000083845	P46782
ENSG00000124614	P46783
ENSG00000124614	P46783
ENSG00000124614	P46783
ENSG00000124614	P46783
ENSG00000162882	P46952
ENSG00000163754	P46976
ENSG00000163754	P46976
ENSG00000163754	P46976
ENSG00000198898	P47755
ENSG00000077549	P47756
ENSG00000077549	P47756
ENSG00000077549	P47756
ENSG00000173674	P47813
ENSG00000172053	P47897
ENSG00000172053	P47897
ENSG00000169021	P47985
ENSG00000241837	P48047
ENSG00000065833	P48163
ENSG00000154518	P48201
ENSG00000154518	P48201
ENSG00000154518	P48201
ENSG00000095139	P48444
ENSG00000095139	P48444
ENSG00000160285	P48449
ENSG00000160285	P48449
ENSG00000160285	P48449
ENSG00000160285	P48449
ENSG00000120910	P48454
ENSG00000120910	P48454
ENSG00000120910	P48454
ENSG00000001084	P48506
ENSG00000099341	P48556
ENSG00000100983	P48637
ENSG00000100983	P48637
ENSG00000100983	P48637
ENSG00000100983	P48637
ENSG00000100983	P48637
ENSG00000150753	P48643
ENSG00000150753	P48643
ENSG00000145020	P48728
ENSG00000145020	P48728
ENSG00000145020	P48728
ENSG00000145020	P48728
ENSG00000141551	P48730
ENSG00000141551	P48730
ENSG00000182054	P48735
ENSG00000182054	P48735
ENSG00000106628	P49005
ENSG00000106628	P49005
ENSG00000106628	P49005
ENSG00000106628	P49005
ENSG00000106628	P49005
ENSG00000106628	P49005
ENSG00000106628	P49005
ENSG00000109475	P49207
ENSG00000109475	P49207
ENSG00000109475	P49207
ENSG00000109475	P49207
ENSG00000109475	P49207
ENSG00000153574	P49247
ENSG00000110911	P49281
ENSG00000110911	P49281
ENSG00000110911	P49281
ENSG00000110911	P49281
ENSG00000110911	P49281
ENSG00000110911	P49281
ENSG00000110911	P49281
ENSG00000110911	P49281
ENSG00000132964	P49336
ENSG00000257365	P49356
ENSG00000095059	P49366
ENSG00000095059	P49366
ENSG00000095059	P49366
ENSG00000163468	P49368
ENSG00000163468	P49368
ENSG00000178952	P49411
ENSG00000099804	P49427
ENSG00000182890	P49448
ENSG00000288118	P49448
ENSG00000077721	P49459
ENSG00000077721	P49459
ENSG00000077721	P49459
ENSG00000077721	P49459
ENSG00000090861	P49588
ENSG00000090861	P49588
ENSG00000090861	P49588
ENSG00000090861	P49588
ENSG00000278191	P49589
ENSG00000278191	P49589
ENSG00000278191	P49589
ENSG00000110619	P49589
ENSG00000110619	P49589
ENSG00000110619	P49589
ENSG00000031698	P49591
ENSG00000198056	P49642
ENSG00000198056	P49642
ENSG00000146143	P49643
ENSG00000146143	P49643
ENSG00000146143	P49643
ENSG00000213923	P49674
ENSG00000213923	P49674
ENSG00000213923	P49674
ENSG00000275903	P49720
ENSG00000277791	P49720
ENSG00000126067	P49721
ENSG00000073111	P49736
ENSG00000006715	P49754
ENSG00000006715	P49754
ENSG00000170348	P49755
ENSG00000013441	P49759
ENSG00000013441	P49759
ENSG00000013441	P49759
ENSG00000119718	P49770
ENSG00000169567	P49773
ENSG00000189283	P49789
ENSG00000189283	P49789
ENSG00000189283	P49789
ENSG00000082701	P49841
ENSG00000082701	P49841
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000106290	P49848
ENSG00000136371	P49914
ENSG00000163655	P49915
ENSG00000163655	P49915
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000174405	P49917
ENSG00000020922	P49959
ENSG00000020922	P49959
ENSG00000020922	P49959
ENSG00000166411	P50213
ENSG00000143224	P50336
ENSG00000143224	P50336
ENSG00000057608	P50395
ENSG00000057608	P50395
ENSG00000288217	P50542
ENSG00000288217	P50542
ENSG00000288217	P50542
ENSG00000288217	P50542
ENSG00000288217	P50542
ENSG00000139197	P50542
ENSG00000139197	P50542
ENSG00000139197	P50542
ENSG00000139197	P50542
ENSG00000139197	P50542
ENSG00000139197	P50542
ENSG00000111142	P50579
ENSG00000111142	P50579
ENSG00000111142	P50579
ENSG00000134058	P50613
ENSG00000277273	P50613
ENSG00000159267	P50747
ENSG00000159267	P50747
ENSG00000159267	P50747
ENSG00000159267	P50747
ENSG00000159267	P50747
ENSG00000136807	P50750
ENSG00000188846	P50914
ENSG00000188846	P50914
ENSG00000156261	P50990
ENSG00000156261	P50990
ENSG00000156261	P50990
ENSG00000291533	P50990
ENSG00000291533	P50990
ENSG00000291533	P50990
ENSG00000115484	P50991
ENSG00000115484	P50991
ENSG00000090060	P51003
ENSG00000090060	P51003
ENSG00000075785	P51149
ENSG00000075785	P51149
ENSG00000075785	P51149
ENSG00000075785	P51149
ENSG00000075785	P51149
ENSG00000138346	P51530
ENSG00000138346	P51530
ENSG00000080503	P51531
ENSG00000080503	P51531
ENSG00000080503	P51531
ENSG00000080503	P51531
ENSG00000127616	P51532
ENSG00000127616	P51532
ENSG00000127616	P51532
ENSG00000127616	P51532
ENSG00000127616	P51532
ENSG00000127616	P51532
ENSG00000127616	P51532
ENSG00000127616	P51532
ENSG00000127616	P51532
ENSG00000127616	P51532
ENSG00000127616	P51532
ENSG00000127616	P51532
ENSG00000067829	P51553
ENSG00000067829	P51553
ENSG00000185825	P51572
ENSG00000185825	P51572
ENSG00000185825	P51572
ENSG00000185825	P51572
ENSG00000112294	P51649
ENSG00000112294	P51649
ENSG00000133835	P51659
ENSG00000133835	P51659
ENSG00000133835	P51659
ENSG00000103035	P51665
ENSG00000171365	P51795
ENSG00000171365	P51795
ENSG00000171365	P51795
ENSG00000171365	P51795
ENSG00000171365	P51795
ENSG00000134480	P51946
ENSG00000134480	P51946
ENSG00000020426	P51948
ENSG00000020426	P51948
ENSG00000117650	P51955
ENSG00000117650	P51955
ENSG00000142657	P52209
ENSG00000114503	P52298
ENSG00000114503	P52298
ENSG00000114503	P52298
ENSG00000163882	P52434
ENSG00000163882	P52434
ENSG00000163882	P52434
ENSG00000163882	P52434
ENSG00000163882	P52434
ENSG00000163882	P52434
ENSG00000005075	P52435
ENSG00000141522	P52565
ENSG00000141522	P52565
ENSG00000141522	P52565
ENSG00000141522	P52565
ENSG00000003989	P52569
ENSG00000003989	P52569
ENSG00000003989	P52569
ENSG00000003989	P52569
ENSG00000003989	P52569
ENSG00000165417	P52655
ENSG00000165417	P52655
ENSG00000140307	P52657
ENSG00000140307	P52657
ENSG00000140307	P52657
ENSG00000116062	P52701
ENSG00000116062	P52701
ENSG00000138160	P52732
ENSG00000132541	P52758
ENSG00000262814	P52815
ENSG00000172009	P52888
ENSG00000172009	P52888
ENSG00000110713	P52948
ENSG00000110713	P52948
ENSG00000110713	P52948
ENSG00000110713	P52948
ENSG00000110713	P52948
ENSG00000110713	P52948
ENSG00000100075	P53007
ENSG00000011485	P53041
ENSG00000166851	P53350
ENSG00000103274	P53384
ENSG00000103274	P53384
ENSG00000164024	P53582
ENSG00000163541	P53597
ENSG00000167508	P53602
ENSG00000137955	P53611
ENSG00000129083	P53618
ENSG00000129083	P53618
ENSG00000122218	P53621
ENSG00000122218	P53621
ENSG00000042753	P53680
ENSG00000042753	P53680
ENSG00000004961	P53701
ENSG00000004961	P53701
ENSG00000004961	P53701
ENSG00000147669	P53803
ENSG00000182149	P53990
ENSG00000182149	P53990
ENSG00000182149	P53990
ENSG00000182149	P53990
ENSG00000182149	P53990
ENSG00000182149	P53990
ENSG00000182149	P53990
ENSG00000182149	P53990
ENSG00000140521	P54098
ENSG00000140521	P54098
ENSG00000140521	P54098
ENSG00000100084	P54198
ENSG00000100084	P54198
ENSG00000122512	P54278
ENSG00000122512	P54278
ENSG00000122512	P54278
ENSG00000122512	P54278
ENSG00000122512	P54278
ENSG00000134684	P54577
ENSG00000101557	P54578
ENSG00000101557	P54578
ENSG00000101557	P54578
ENSG00000162409	P54646
ENSG00000060982	P54687
ENSG00000060982	P54687
ENSG00000060982	P54687
ENSG00000060982	P54687
ENSG00000060982	P54687
ENSG00000179262	P54725
ENSG00000179262	P54725
ENSG00000179262	P54725
ENSG00000004455	P54819
ENSG00000004455	P54819
ENSG00000059573	P54886
ENSG00000059573	P54886
ENSG00000105402	P54920
ENSG00000100664	P55010
ENSG00000100664	P55010
ENSG00000100664	P55010
ENSG00000159352	P55036
ENSG00000108591	P55039
ENSG00000124207	P55060
ENSG00000124207	P55060
ENSG00000165280	P55072
ENSG00000156110	P55263
ENSG00000156110	P55263
ENSG00000156110	P55263
ENSG00000156110	P55263
ENSG00000157020	P55735
ENSG00000157020	P55735
ENSG00000157020	P55735
ENSG00000157020	P55735
ENSG00000100138	P55769
ENSG00000100138	P55769
ENSG00000100138	P55769
ENSG00000141279	P55786
ENSG00000141279	P55786
ENSG00000291944	P55789
ENSG00000127554	P55789
ENSG00000106263	P55884
ENSG00000106263	P55884
ENSG00000166986	P56192
ENSG00000166986	P56192
ENSG00000182712	P56277
ENSG00000182712	P56277
ENSG00000100479	P56282
ENSG00000100479	P56282
ENSG00000100479	P56282
ENSG00000182287	P56377
ENSG00000242372	P56537
ENSG00000242372	P56537
ENSG00000242372	P56537
ENSG00000242372	P56537
ENSG00000142188	P56557
ENSG00000142188	P56557
ENSG00000263160	P56557
ENSG00000263160	P56557
ENSG00000034693	P56589
ENSG00000132196	P56937
ENSG00000185808	P57054
ENSG00000185808	P57054
ENSG00000185808	P57054
ENSG00000185808	P57054
ENSG00000185808	P57054
ENSG00000160193	P57081
ENSG00000160193	P57081
ENSG00000183570	P57721
ENSG00000183570	P57721
ENSG00000183570	P57721
ENSG00000183570	P57721
ENSG00000183570	P57721
ENSG00000111581	P57740
ENSG00000111581	P57740
ENSG00000111581	P57740
ENSG00000241553	P59998
ENSG00000241553	P59998
ENSG00000241553	P59998
ENSG00000130165	P60002
ENSG00000130165	P60002
ENSG00000130165	P60002
ENSG00000130165	P60002
ENSG00000130165	P60002
ENSG00000132432	P60059
ENSG00000132432	P60059
ENSG00000132432	P60059
ENSG00000132432	P60059
ENSG00000111669	P60174
ENSG00000111669	P60174
ENSG00000111669	P60174
ENSG00000111669	P60174
ENSG00000111669	P60174
ENSG00000125995	P60602
ENSG00000125995	P60602
ENSG00000125995	P60602
ENSG00000125995	P60602
ENSG00000125995	P60602
ENSG00000184787	P60604
ENSG00000184787	P60604
ENSG00000075624	P60709
ENSG00000075624	P60709
ENSG00000075624	P60709
ENSG00000075624	P60709
ENSG00000075624	P60709
ENSG00000161960	P60842
ENSG00000161960	P60842
ENSG00000008988	P60866
ENSG00000008988	P60866
ENSG00000008988	P60866
ENSG00000008988	P60866
ENSG00000008988	P60866
ENSG00000008988	P60866
ENSG00000008988	P60866
ENSG00000100902	P60900
ENSG00000100902	P60900
ENSG00000100902	P60900
ENSG00000100902	P60900
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000070831	P60953
ENSG00000197045	P60983
ENSG00000129128	P61009
ENSG00000100883	P61011
ENSG00000100883	P61011
ENSG00000100883	P61011
ENSG00000100883	P61011
ENSG00000130725	P61081
ENSG00000078140	P61086
ENSG00000078140	P61086
ENSG00000078140	P61086
ENSG00000177889	P61088
ENSG00000115091	P61158
ENSG00000138071	P61160
ENSG00000138071	P61160
ENSG00000100142	P61218
ENSG00000164163	P61221
ENSG00000127314	P61224
ENSG00000127314	P61224
ENSG00000127314	P61224
ENSG00000127314	P61224
ENSG00000127314	P61224
ENSG00000127314	P61224
ENSG00000127314	P61224
ENSG00000127314	P61224
ENSG00000292158	P61247
ENSG00000145425	P61247
ENSG00000161970	P61254
ENSG00000161970	P61254
ENSG00000161970	P61254
ENSG00000161970	P61254
ENSG00000099365	P61266
ENSG00000099365	P61266
ENSG00000174748	P61313
ENSG00000174748	P61313
ENSG00000174748	P61313
ENSG00000174748	P61313
ENSG00000174748	P61313
ENSG00000174748	P61313
ENSG00000174748	P61313
ENSG00000131469	P61353
ENSG00000131469	P61353
ENSG00000131469	P61353
ENSG00000159720	P61421
ENSG00000166228	P61457
ENSG00000197756	P61513
ENSG00000067560	P61586
ENSG00000067560	P61586
ENSG00000067560	P61586
ENSG00000067560	P61586
ENSG00000173418	P61599
ENSG00000173418	P61599
ENSG00000115541	P61604
ENSG00000058262	P61619
ENSG00000058262	P61619
ENSG00000155959	P61758
ENSG00000155959	P61758
ENSG00000155959	P61758
ENSG00000129562	P61803
ENSG00000111481	P61923
ENSG00000111481	P61923
ENSG00000111481	P61923
ENSG00000111481	P61923
ENSG00000145592	P61927
ENSG00000136485	P61962
ENSG00000136485	P61962
ENSG00000136485	P61962
ENSG00000136485	P61962
